action,confidence,id,uuid,equipment_type,current_manufacturer,current_model,new_manufacturer,new_model,duplicate_of_id,reason
DELETE,95.0,8845,226877b3-ce7f-4f28-9ff3-69352da6cd86,Solar Panel,KOSOL Energie,KE310M,,,8843,Duplicate of ID 8843 (95.0% match)
DELETE,95.0,8857,fc2336c3-822e-4430-9924-33e810b62f84,Solar Panel,KOSOL Energie,KE340M,,,8843,Duplicate of ID 8843 (95.0% match)
DELETE,95.0,8862,3082625d-66cc-407b-ae9a-20042c7a7bae,Solar Panel,KOSOL Energie,KE350M,,,8843,Duplicate of ID 8843 (95.0% match)
DELETE,95.0,8863,08e8fc51-ea38-431f-8f11-b5c0df4fac7d,Solar Panel,KOSOL Energie,KE360M,,,8843,Duplicate of ID 8843 (95.0% match)
DELETE,95.0,8868,34880d44-b8ef-48f1-b184-cabcbfa06207,Solar Panel,KOSOL Energie,KE370M,,,8843,Duplicate of ID 8843 (95.0% match)
DELETE,95.0,8871,78d1604a-e3e2-486b-b414-d2a0f14be295,Solar Panel,KOSOL Energie,KE380M,,,8843,Duplicate of ID 8843 (95.0% match)
DELETE,95.0,8873,cb29d86b-5d74-4e96-935c-f31afaa0f499,Solar Panel,KOSOL Energie,KE390M,,,8843,Duplicate of ID 8843 (95.0% match)
DELETE,95.0,8880,901bde4b-4c9f-4bdc-ae1e-3305d45f25b7,Solar Panel,KOSOL Energie,KE400M,,,8843,Duplicate of ID 8843 (95.0% match)
DELETE,95.0,9683,31165608-9bbf-4b3b-9ff9-891d28bd40de,Solar Panel,LONGi,LR4-60HBD-355M,,,9682,Duplicate of ID 9682 (95.0% match)
DELETE,95.0,9684,0d2bdee2-8575-4db7-bf3e-e0bde481899c,Solar Panel,LONGi,LR4-60HBD-350M,,,9682,Duplicate of ID 9682 (95.0% match)
DELETE,95.0,9687,289404c5-22ef-4df7-b88b-3d70f84adede,Solar Panel,LONGi,LR4-60HBD-365M,,,9682,Duplicate of ID 9682 (95.0% match)
DELETE,95.0,9693,a732b3b2-68b6-4968-961d-9db55523225f,Solar Panel,LONGi,LR4-60HIH-365M,,,9692,Duplicate of ID 9692 (95.0% match)
DELETE,95.0,9694,971de445-21b4-48cc-8c43-a3ebc8546db2,Solar Panel,LONGi,LR4-60HIH-355M,,,9692,Duplicate of ID 9692 (95.0% match)
DELETE,95.0,9696,d3e1b826-934f-45b2-ac85-77fdfea91550,Solar Panel,LONGi,LR4-60HIH-370M,,,9692,Duplicate of ID 9692 (95.0% match)
DELETE,95.0,9700,dbcc74f8-333b-495d-bb3f-db878dae6612,Solar Panel,LONGi,LR4-60HPB-345M,,,9682,Duplicate of ID 9682 (95.0% match)
DELETE,95.0,9708,092a9688-8231-42e4-a3b1-18e9d56f14a5,Solar Panel,LONGi,LR4-60HPH-350M,,,9692,Duplicate of ID 9692 (95.0% match)
DELETE,95.0,9713,0240b50c-ca1e-404d-a19e-d15e1d736202,Solar Panel,LONGi,LR4-72HBD-425M,,,9710,Duplicate of ID 9710 (95.0% match)
DELETE,95.0,9715,79060bc6-9531-461e-a67b-22c0415055b3,Solar Panel,LONGi,LR4-72HBD-435M,,,9710,Duplicate of ID 9710 (95.0% match)
DELETE,95.0,9717,aefe18e8-6583-40f2-a604-4e16cbf0b7a7,Solar Panel,LONGi,LR4-72HBD-445M,,,9710,Duplicate of ID 9710 (95.0% match)
DELETE,95.0,9718,e34f1258-1948-4fae-bcbb-f66aee043838,Solar Panel,LONGi,LR4-72HBD-450M,,,9710,Duplicate of ID 9710 (95.0% match)
DELETE,95.0,9720,e9e65d0b-82b2-4617-bf9b-e0df5d133679,Solar Panel,LONGi,LR4-72HBD-455M,,,9710,Duplicate of ID 9710 (95.0% match)
DELETE,95.0,9729,8fa306f5-24d5-4c2a-833a-52156a560ee9,Solar Panel,LONGi,LR4-72HIH-440M,,,9725,Duplicate of ID 9725 (95.0% match)
DELETE,95.0,9730,27a98a44-b253-4d2c-9e11-2a02f6f77542,Solar Panel,LONGi,LR4-72HIH-450M,,,9725,Duplicate of ID 9725 (95.0% match)
DELETE,95.0,9732,dc964410-e9e1-46c3-a1fc-a510c3de7a73,Solar Panel,LONGi,LR4-72HIH-435M,,,9725,Duplicate of ID 9725 (95.0% match)
DELETE,95.0,9735,d7d2e816-653e-47a7-86a9-bd6e653c55c7,Solar Panel,LONGi,LR4-72HPH-430M,,,9725,Duplicate of ID 9725 (95.0% match)
DELETE,95.0,9739,c7073ed3-42a7-4e1e-bb93-97b0d4ab1c51,Solar Panel,LONGi,LR4-72HPH-445M,,,9736,Duplicate of ID 9736 (95.0% match)
DELETE,95.0,9740,95a28495-6a8b-4bab-8d3c-f7e9f76a0121,Solar Panel,LONGi,LR4-72HPH-455M,,,9736,Duplicate of ID 9736 (95.0% match)
DELETE,95.0,9743,313db402-9a58-48c1-9a0f-dfedcc66dc79,Solar Panel,LONGi,LR5-54HPB-405M,,,9741,Duplicate of ID 9741 (95.0% match)
DELETE,95.0,9744,1aaa85ed-4511-4274-a698-d8bb9fe84ffb,Solar Panel,LONGi,LR4-72HPH-465M,,,9736,Duplicate of ID 9736 (95.0% match)
DELETE,95.0,9747,6ece431b-4136-4a6b-b30c-e1b474c47bc8,Solar Panel,LONGi,LR5-54HPB-410M,,,9741,Duplicate of ID 9741 (95.0% match)
DELETE,95.0,9748,d623cfc4-2dd2-4d6e-a597-8d4f92d1f7da,Solar Panel,LONGi,LR5-54HPB-420M,,,9741,Duplicate of ID 9741 (95.0% match)
DELETE,95.0,9750,176a311b-6597-4717-a065-d15ec67c9d6d,Solar Panel,LONGi,LR5-54HPH-425M,,,9749,Duplicate of ID 9749 (95.0% match)
DELETE,95.0,9754,bfb7c5ee-054b-48ee-b3f2-10da4eb5e237,Solar Panel,LONGi,LR5-66HBD-475M,,,9753,Duplicate of ID 9753 (95.0% match)
DELETE,95.0,9755,fc15dc84-8b7f-4e89-844f-a269491d9720,Solar Panel,LONGi,LR5-66HBD-480M,,,9753,Duplicate of ID 9753 (95.0% match)
DELETE,95.0,9758,2fb6761a-5111-4dbd-9fa5-b77a36829ef5,Solar Panel,LONGi,LR5-66HBD-495M,,,9753,Duplicate of ID 9753 (95.0% match)
DELETE,95.0,9759,8a727d13-729c-4d95-95a1-33068345305d,Solar Panel,LONGi,LR5-72HBD-530M,,,9757,Duplicate of ID 9757 (95.0% match)
DELETE,95.0,9760,9e88f54e-0e00-4678-992a-b7386d46c026,Solar Panel,LONGi,LR5-72HBD-525M,,,9757,Duplicate of ID 9757 (95.0% match)
DELETE,95.0,9764,ea058008-42b6-45c4-8433-ad21fdaf7682,Solar Panel,LONGi,LR5-72HBD-540M,,,9757,Duplicate of ID 9757 (95.0% match)
DELETE,95.0,9765,99958cdc-2be0-4ba5-84d3-a3dfbffb7e71,Solar Panel,LONGi,LR5-72HPH-555M,,,9763,Duplicate of ID 9763 (95.0% match)
DELETE,95.0,9768,b1140755-eee6-4964-a694-7a3d585c0937,Solar Panel,LONGi,LR5-72HPH-550M,,,9763,Duplicate of ID 9763 (95.0% match)
DELETE,95.0,9783,63f2ef75-a7ca-4ae4-95ad-e5cab2cef794,Solar Panel,LONGi,LR6-60HBD-300M,,,9782,Duplicate of ID 9782 (95.0% match)
DELETE,95.0,9788,44264a9e-50a0-4aa8-9175-37ee4de4be37,Solar Panel,LONGi,LR6-60HBD-320M,,,9782,Duplicate of ID 9782 (95.0% match)
DELETE,95.0,9791,ccc62de5-2c14-414c-8a91-6076da5ebb5e,Solar Panel,LONGi,LR6-60HIB-310M,,,9782,Duplicate of ID 9782 (95.0% match)
DELETE,95.0,9804,b9d9df71-f267-4db7-92d9-33e671609223,Solar Panel,LONGi,LR6-60HPB-295M,,,9787,Duplicate of ID 9787 (95.0% match)
DELETE,95.0,9816,e02c7821-7b90-405f-9d1e-d727e1537abd,Solar Panel,LONGi,LR6-60HPH-320M,,,9809,Duplicate of ID 9809 (95.0% match)
DELETE,95.0,9853,8959bcd1-b8e0-42c0-8a17-f0d0268fc0f5,Solar Panel,LONGi,LR6-72HBD-385M,,,9852,Duplicate of ID 9852 (95.0% match)
DELETE,95.0,9869,d3c30ed9-303c-4fc0-899f-224bb2033880,Solar Panel,LONGi,LR6-72HIH-385M,,,9865,Duplicate of ID 9865 (95.0% match)
DELETE,95.0,9872,ee63ad16-9f45-40de-b379-c1629d8ce142,Solar Panel,LONGi,LR6-72HIH-395M,,,9865,Duplicate of ID 9865 (95.0% match)
DELETE,95.0,9880,0f318e04-83db-499a-b9eb-d054ac637ac0,Solar Panel,LONGi,LR6-72HPH-380M,,,9874,Duplicate of ID 9874 (95.0% match)
DELETE,95.0,9883,3ae2e845-70f2-4adc-b6e2-4f9c0886a5af,Solar Panel,LONGi,LR6-72HPH-390M,,,9874,Duplicate of ID 9874 (95.0% match)
DELETE,95.0,9911,ff6e3e56-ebbf-4d21-b55a-0815ea0103a8,Solar Panel,LONGi,LR6-78HBD-400M,,,9910,Duplicate of ID 9910 (95.0% match)
DELETE,95.0,9914,7edb13de-f5e4-48ef-b1d4-776b6c5ae6ea,Solar Panel,LONGi,LR6-78HBD-410M,,,9910,Duplicate of ID 9910 (95.0% match)
DELETE,95.0,9915,5dd3898c-7460-428d-ab69-0c1b1e46bcc2,Solar Panel,LONGi,LR6-78HBD-420M,,,9910,Duplicate of ID 9910 (95.0% match)
DELETE,95.0,10069,36393239-5964-4f6a-9d37-219eef718ae0,Solar Panel,Miasole,FLEX-02 360W,,,10066,Duplicate of ID 10066 (95.0% match)
DELETE,95.0,10070,36910218-fb39-48eb-b700-4e410d921729,Solar Panel,Miasole,FLEX-02 350W,,,10066,Duplicate of ID 10066 (95.0% match)
DELETE,95.0,11142,035a247d-3eb4-4696-bb3b-d39d34204368,Solar Panel,Prism Solar,BN60-310,,,11137,Duplicate of ID 11137 (95.0% match)
DELETE,95.0,11143,d707931b-b213-4f59-9ea2-46b64653408a,Solar Panel,Prism Solar,BN60-305,,,11137,Duplicate of ID 11137 (95.0% match)
DELETE,95.0,11149,6eea01b0-c87d-4bba-8d81-117b7907064d,Solar Panel,Prism Solar,BN72-365,,,11145,Duplicate of ID 11145 (95.0% match)
DELETE,95.0,11151,17359677-1fd9-417d-949b-15a54a85cb8b,Solar Panel,Prism Solar,BN72-370,,,11145,Duplicate of ID 11145 (95.0% match)
DELETE,95.0,11152,7170503e-2f68-4001-90cb-d79f573b0899,Solar Panel,Prism Solar,BN72-380,,,11145,Duplicate of ID 11145 (95.0% match)
DELETE,95.0,11286,9b8cae53-2405-4667-8dfd-11b13fa79ecd,Solar Panel,Rayzon Solar,RS530WC,,,11285,Duplicate of ID 11285 (95.0% match)
DELETE,95.0,11287,134b76ed-9421-44fa-be1d-0cd3351a4c2e,Solar Panel,Rayzon Solar,RS525WC,,,11285,Duplicate of ID 11285 (95.0% match)
DELETE,95.0,11289,307d0762-ed3b-45f6-9529-647cfa7c0696,Solar Panel,Rayzon Solar,RS540WC,,,11285,Duplicate of ID 11285 (95.0% match)
DELETE,95.0,11291,ea77874d-afc2-4259-960a-88a1cecbe3aa,Solar Panel,Rayzon Solar,RS550WC,,,11285,Duplicate of ID 11285 (95.0% match)
DELETE,95.0,11295,4d04c863-69b9-485e-a38f-73b148401fa3,Solar Panel,Rayzon Solar,RS560WC,,,11285,Duplicate of ID 11285 (95.0% match)
DELETE,95.0,11439,1730ef8d-45f5-4716-bf04-e558652b9802,Solar Panel,REC Solar,REC295PE72,,,11417,Duplicate of ID 11417 (95.0% match)
DELETE,95.0,11442,9f71f14e-f429-4ce9-807a-c9d4e5c59d7f,Solar Panel,REC Solar,REC295TP2M,,,11436,Duplicate of ID 11436 (95.0% match)
DELETE,95.0,11471,e6efa572-f1b5-4460-afc2-de1a75b22db4,Solar Panel,REC Solar,REC315TP3M,,,11469,Duplicate of ID 11469 (95.0% match)
DELETE,95.0,11479,66b30753-6b6f-41d5-9252-9f8b68d95a9d,Solar Panel,REC Solar,REC320TP2M,,,11436,Duplicate of ID 11436 (95.0% match)
DELETE,95.0,11523,61427022-9412-4d34-b15d-1c0b12f80129,Solar Panel,REC Solar,REC340TP3M,,,11507,Duplicate of ID 11507 (95.0% match)
DELETE,95.0,11714,c9b680d7-d2a2-432f-92f7-ec6f07024a05,Solar Panel,Recom,RCM-265-6MB-BB,,,11709,Duplicate of ID 11709 (95.0% match)
DELETE,95.0,11716,765a3501-4f59-4b9e-b877-5314930893d0,Solar Panel,Recom,RCM-270-6MB-BB,,,11709,Duplicate of ID 11709 (95.0% match)
DELETE,95.0,11720,6932fb2b-3ca3-4445-9e15-4a0147ce6329,Solar Panel,Recom,RCM-280-6MB-BB,,,11709,Duplicate of ID 11709 (95.0% match)
DELETE,95.0,11978,619ac4ba-34a9-471b-9d4e-e9e83c5d915b,Solar Panel,Risen Energy,SYP220P,,,11973,Duplicate of ID 11973 (95.0% match)
DELETE,95.0,11979,73d4ca4f-66aa-4dc0-b5f6-d20ebc1d2a23,Solar Panel,Risen Energy,SYP210P,,,11973,Duplicate of ID 11973 (95.0% match)
DELETE,95.0,11981,5cdc422b-445a-480d-b063-12b86001553f,Solar Panel,Risen Energy,SYP230P,,,11973,Duplicate of ID 11973 (95.0% match)
DELETE,95.0,11982,a3c3cfda-bc00-4bda-94a8-a1b21facaa2d,Solar Panel,Risen Energy,SYP240P,,,11973,Duplicate of ID 11973 (95.0% match)
DELETE,95.0,11987,4d399233-270f-456a-a4d6-e6d258446c52,Solar Panel,Risen Energy,SYP260P,,,11973,Duplicate of ID 11973 (95.0% match)
DELETE,95.0,11988,052d5aac-40c7-4a1b-af50-45e86bfad279,Solar Panel,Risen Energy,SYP250P,,,11973,Duplicate of ID 11973 (95.0% match)
DELETE,95.0,11989,aed7a979-ce18-436d-be0a-654269170e8d,Solar Panel,Risen Energy,SYP270P,,,11973,Duplicate of ID 11973 (95.0% match)
DELETE,95.0,11991,c6bf8740-9a56-4d09-af9f-c9ba9cce34c4,Solar Panel,Risen Energy,SYP280P,,,11973,Duplicate of ID 11973 (95.0% match)
DELETE,95.0,12698,d7734ad9-aa87-4df8-80fc-80636aa7a4f5,Solar Panel,Seraphim,SRP-195-5MB,,,12697,Duplicate of ID 12697 (95.0% match)
DELETE,95.0,12699,8eb13bad-9d00-4910-b9ea-688ea7cc7ab7,Solar Panel,Seraphim,SRP-180-5MB,,,12697,Duplicate of ID 12697 (95.0% match)
DELETE,95.0,12706,7bd44e11-d29d-4261-870d-de2c56c35747,Solar Panel,Seraphim,SRP-225-6PC,,,12704,Duplicate of ID 12704 (95.0% match)
DELETE,95.0,12708,2ef95bfe-9765-4809-96a7-31541377a0d6,Solar Panel,Seraphim,SRP-230-6PC,,,12704,Duplicate of ID 12704 (95.0% match)
DELETE,95.0,12713,e96a7ce6-30f8-49db-9b5f-bed0d58eb821,Solar Panel,Seraphim,SRP-245-6MC,,,12707,Duplicate of ID 12707 (95.0% match)
DELETE,95.0,12716,744880f0-040c-4ce6-863b-bb9a67fa2998,Solar Panel,Seraphim,SRP-240-6PC,,,12704,Duplicate of ID 12704 (95.0% match)
